class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,22236,2,2130706432,1558,0,0,0,0,310,514680,2278150,693334,34672,616,0,0,325782,0,0,0,87152,171548,3162088,2878282,1102878,331866,2,0,0,0,480,330,0,0,0,0,0,60186,1092380,2308368,60828,0,1980,1054,1544,2490,4662,1688252,1451140,364918,5722,0,2601374,371962,175320,120698,81208,55286,43218,36008,26428,10260,4352402,20,28,134,2,325782,35538,718042,383870,302580,327480,287180,na,na,na,na,na,182380,22236.81,4352402,4352402,4346124,8802,3854,70836,719960,3524802,1209600,132868,2,102,0,1946727.36,1175420.16,399065.28,212,668,0,53884,1502614,1388602,511002,46768,11690,5388,1628,186,0,86,4352402,0,4774,414,1284668,201526,213852,1412216,396890,7360,62,0,1740,602,1783368,30320,0,36694,0,0,1968704,5424,994,0,0,2240,1181870,0,0,0,0,38186,9852,3446,5186312,561646,121902,15588,9566940,980646,1699404,62866,274,1460,21236810,13.22,1168,1599806,988082,523598,89602,142566,99752,45068,31668,1620,0,4,8
neg,34834,na,2130706432,658,0,0,0,0,0,0,670,562396,1070572,781478,85440,8062,995860,0,0,0,0,0,2177764,1850154,467600,292880,0,0,0,0,1896,314,0,0,0,0,0,4172,547530,1638054,318862,0,1266,928,892,1084,48932,2455194,322,0,0,0,757772,580452,228032,213532,195734,150116,181124,201768,88,0,2645658,28,30,204,26,995860,27922,245954,220796,212100,218680,na,na,na,na,na,na,33560,34834.11,2645658,2645658,2645268,17496,150,20210,222440,2508618,1209600,79064,2,46,0,2101827.84,0,405466.56,0,352,0,0,0,109776,780552,1087264,496526,30632,3734,134,662,682,2645658,na,2484,344,148536,213304,174060,1632880,327210,9628,172,0,1010,964,2098886,32790,0,54,0,18,2121104,1316,186,0,0,0,0,0,0,0,0,16828,24896,8800,0,0,46630,7918,6921140,693830,0,0,0,0,4834190,646.44,672,415532,586136,354884,165216,280338,187012,147168,105894,242324,24114,0,0
neg,338,2,108,na,0,0,0,0,0,2374,27722,22762,1314,0,0,0,18246,0,0,0,3100,7518,47826,31846,60840,6320,0,0,0,0,54,42,0,0,0,0,0,0,0,14840,39332,0,606,224,526,1674,1446,31204,16312,2180,0,0,40100,5998,2184,2798,1214,744,260,608,140,126,111848,4,10,86,0,18246,694,39282,21138,na,na,na,na,na,na,na,na,59720,338.35,111848,111848,105610,176,0,10242,110840,54482,1209600,1236,na,na,na,21732.48,14094.72,17270.4,22,86,0,1728,27080,13598,10172,1442,142,10,0,0,na,14,111848,0,1542,92,172,1890,5892,14552,27404,2620,8,0,na,na,na,na,na,na,na,na,na,336,138,190,32450,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,329.12,210,33058,8054,1016,168,558,3438,322,7558,0,0,0,0
neg,53078,na,na,na,na,na,0,0,0,29368,2459952,4224808,2018428,198652,556,0,2864486,18216,72,na,86964,151976,7381998,6738958,1659842,697500,na,0,0,0,na,na,0,0,0,0,0,0,0,1062422,7869342,0,3998,268,350,812,62766,8863492,74,4,0,0,4616452,2787088,696090,293484,172930,113938,84262,82724,66986,17810,9129324,na,na,na,na,2864486,144278,428134,1228912,na,na,na,na,na,na,na,na,na,53078.01,na,na,na,19578,na,na,na,na,na,na,na,na,na,4572291.84,2341060.8,2013235.2,na,na,0,2536,292250,2737884,4039136,1750182,98806,9716,1254,0,na,na,na,na,5496,1056,5826,2897420,691186,4020708,1232730,77236,106,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4534916,2136262,872890,259508,372842,288924,214724,251248,450,0,na,na
neg,94784,na,698,654,0,0,0,0,0,0,136264,2890558,3330632,830786,116342,26256,3291370,30402,0,0,1398,3788,5521252,3937808,2575864,1440978,0,0,28376,0,2824,566,0,0,0,0,0,307554,4196520,500292,2326472,0,4760,770,3360,689970,4838974,1792364,638,2,0,0,2839294,1504368,556092,421400,315998,262306,399884,1020040,11456,0,8099648,744,686,1720,46,3291370,123494,1193608,1354552,412820,401560,386540,379180,402820,296640,na,na,274620,94783.55,8099648,8099648,8054988,50144,196102,71002,825640,7330838,1209600,200496,0,168,0,5828328,0,1490586.24,0,0,0,0,9258,673328,2876172,2949206,758910,56432,7264,268,7248,7278,8099648,na,10210,1132,200908,767002,399316,4220208,1650274,81222,566,0,896,1430,4204124,298890,0,71272,0,32,5916976,7940,526,0,0,0,0,0,0,0,0,75858,83604,16778,0,0,194542,27136,4236680,1127226,0,0,0,0,34783570,3562.02,3062,1579710,1374184,846062,522600,1195122,986420,501700,210726,114302,12,0,0
neg,180508,na,0,na,0,0,0,0,0,0,259224,4008906,6569306,1630534,71996,1274,5014726,0,0,0,0,0,10875448,9339450,2274778,1345896,0,0,0,0,0,0,0,0,0,0,0,211174,11199620,1129288,1158,0,6924,1168,1604,21610,7276124,5191214,42596,0,0,0,4870852,3099346,1290862,828910,720750,1157056,573404,60,0,0,13151700,0,222,150,0,5014726,133720,1157602,1111348,213640,195820,224820,204360,208200,189260,212680,199700,170720,180508.7,13151700,13151700,13133736,67825.0,65672,91562,1034700,12541240,1209600,0,na,na,na,10625598.72,34004.16,1871609.28,0,0,0,0,7370,1251792,4029198,5662632,1454532,105396,26872,3448,na,0,13151700,na,16526,2166,658878,1061656,540410,8031144,2211366,19016,78,0,na,na,na,na,na,na,na,na,na,9486,276,0,0,530,34112,0,0,0,0,76534,142956,85806,0,0,259674,41402,78466880,8134144,0,0,0,0,59457390,4059.28,4344,1975574,2530486,1403220,668390,1558304,2035072,1868258,427406,74530,0,0,0
neg,60134,na,90,90,0,0,0,0,0,0,63352,1143040,2168786,325426,1718,0,1665448,0,0,0,0,0,3279298,2814820,586548,391370,0,0,0,0,288,80,0,0,0,0,0,0,1347602,2070348,284372,0,2316,694,1114,141570,2665974,889040,1614,0,0,0,1025222,1019760,315692,236702,204624,273588,625738,996,0,0,3866578,0,24,56,14,1665448,46114,303424,281022,153000,172020,226420,na,na,na,na,na,27860,60134.8,3866578,3866578,3866612,25283.0,25456,18494,229500,3702322,1209600,113312,0,102,0,3173683.2,0,524671.68,0,0,0,0,4342,343018,1372608,1581138,376580,18346,5410,880,130,208,3866578,na,5902,870,120780,235802,199524,2345888,768854,24408,286,8,120,210,2708662,29160,0,16698,0,28,3196424,2674,514,0,0,0,0,0,0,0,0,25272,54880,9782,0,0,103188,20168,270860,250916,0,0,0,0,134800,1683.48,1682,560626,605130,391924,176156,350242,326304,378694,300050,539800,73396,0,0
neg,4836,na,0,na,0,0,0,0,0,0,114,65406,235076,4078,0,0,156510,0,0,0,0,0,251350,202854,79082,40266,0,0,0,0,0,0,0,0,0,0,0,0,168420,65892,70362,0,268,72,162,196,103936,200040,0,0,0,0,139038,40450,20438,14082,12546,14912,45760,17448,0,0,330542,0,8,6,72,156510,6410,35178,43254,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,78280,4836.08,330542,330542,330544,1859.0,65708,32492,329720,304674,1209600,0,na,na,na,258733.44,0,45629.76,na,na,0,0,0,11124,153640,131762,6530,1356,262,0,na,0,330542,na,330,66,16316,21210,17212,191688,55854,1998,0,0,na,na,na,na,na,na,na,na,na,318,34,0,0,0,0,0,0,0,0,3466,5368,952,0,0,13166,2238,191840,86848,0,0,0,0,3836100,na,na,48134,51574,34114,15792,27088,23564,25570,21720,55850,1268,0,0
neg,3336,na,94,76,0,0,0,0,0,0,122,17070,124194,46122,0,0,89150,0,52,0,0,0,190524,178676,25296,7146,0,0,0,0,158,36,0,0,0,0,0,3414,138142,44254,1698,0,1974,154,144,156,33606,151474,0,0,0,0,94066,62526,21168,7956,714,842,218,18,0,0,215866,268,506,44,0,89150,1628,15304,9928,na,na,na,na,na,na,na,na,24700,3336.08,215866,215866,217786,707.0,284,21282,215320,187508,1209600,2820,0,18,0,170020.8,0,15602.88,0,0,0,0,0,612,91324,89572,5364,560,76,0,0,62,215866,na,2028,42,556,9864,2856,61456,108654,1902,150,0,138,182,168488,97168,28,16,0,0,171720,134,98,0,0,0,0,0,0,0,0,866,1178,240,0,0,3924,574,1580,228,0,0,0,0,2336090,167.9,112,18998,16834,8596,3730,16142,121230,1944,30,4,0,0,0
neg,210630,na,0,na,0,0,0,0,0,0,175878,5990822,8462638,1659328,64186,928,8431574,0,0,0,0,0,14635384,13093098,2372674,1250772,0,0,0,0,0,0,0,0,0,0,0,2422606,7556282,4276348,2098544,0,11254,4732,9392,24706,1427496,14593880,282308,10,2,0,7750504,2235060,1012644,721642,739774,1402884,2234130,257142,0,0,17011838,0,216,622,1340,8431574,244240,1189920,1172178,172240,202160,240900,199520,185960,182500,165160,198480,5160,210629.55,17011838,17011838,16808102,93336,3324052,106198,35240,16353780,1209600,0,na,na,na,13860475.2,0,2472226.56,0,0,0,0,4472,1613234,7705910,5769340,1091308,146478,22720,318,na,0,17011838,na,19006,3574,1508090,1032548,1961336,10674332,1115204,39686,4,0,na,na,na,na,na,na,na,na,na,13214,556,0,0,0,0,0,0,0,0,120738,235882,43410,0,0,743814,122458,17122140,5670808,0,0,0,0,26210650,6776.3,8468,2622372,4255104,2670082,1250770,2109476,1327294,946194,543922,620054,8512,0,0
neg,126,na,114,96,0,0,0,0,0,0,80,3490,14942,24,0,0,7638,0,0,0,0,0,18478,13290,8290,2486,0,0,0,0,100,36,0,0,0,0,0,0,12326,1972,4238,0,78,16,36,22,916,16890,578,0,0,0,14022,3606,630,182,46,32,16,2,0,0,26798,4,26,0,0,7638,472,4014,4256,na,na,na,na,na,na,na,na,8100,125.9,26798,26798,28476,38,214,2504,26500,18536,1209600,1288,2,0,0,12216.96,0,6240,0,0,0,0,0,968,13914,2730,838,86,0,0,0,6,26798,na,138,18,34,1312,1102,3602,10778,1482,70,0,162,160,13188,134,0,0,0,20,13342,60,46,0,0,0,0,0,0,0,0,322,26,4,0,0,1300,272,160,640,11306,70,0,0,0,50.14,56,6824,6868,2160,1010,1314,338,22,0,0,0,0,0
neg,28618,na,0,na,0,0,0,0,0,0,1080,357648,1155100,371736,474,0,937072,0,132,0,0,0,1682700,1473652,291246,168344,0,0,0,0,0,0,0,0,0,0,0,91024,1327376,322740,144898,0,2192,1692,3124,4028,1076748,798182,72,0,0,0,791520,196394,122918,102292,84252,129780,361724,97158,0,0,1974410,66,302,390,368,937072,24086,148692,141304,193760,na,na,na,na,na,na,na,93060,28618.48,1974410,1974410,1945770,14143.0,488550,73472,760060,1886038,1209600,0,na,na,na,1682894.4,0,200489.28,na,na,0,0,0,62666,719568,946382,135528,17982,3760,152,na,0,1974410,na,1832,344,81144,84750,291938,1354382,70540,1108,0,0,na,na,na,na,na,na,na,na,na,1328,148,0,0,0,0,0,0,0,0,13630,34228,6508,0,0,73444,13222,1244920,296798,0,0,0,0,0,na,na,213106,372636,303302,138854,256940,232060,186848,102542,79570,180,0,0
pos,122846,2,na,na,0,0,0,8450,240640,2411406,6467896,7296194,3329442,915424,121024,784,8329302,0,0,na,475646,730448,15815066,13790338,5248722,2249286,4,0,0,0,9958,2000,0,0,0,0,0,0,0,1596204,19195056,0,34904,21406,37014,58024,230140,16505862,1463982,2439926,2,0,12277158,4829838,1620420,791828,494874,307220,188100,116078,48924,116820,21540528,328,1336,1488,0,8329302,299104,1139690,4104730,319420,286220,262840,284560,265820,320440,298660,286980,271260,122846.78,21540528,21540528,21408936,52595.0,0,na,953140,20797952,1209600,1054822,na,na,na,11451960,2305052.16,6280015.68,1130,4468,115218,454230,2527784,4323910,5546826,5127376,1965008,558304,136634,35970,na,8082,21540528,0,14868,1710,5646546,3632806,964158,5624180,4762768,144090,132,2,na,na,na,na,na,na,na,na,na,51216,1012,na,na,na,na,na,na,na,na,145884,31766,8278,0,0,1011408,223930,0,0,0,0,0,0,na,na,3878,9369988,6232586,2795590,560578,951492,510570,149752,220640,64,0,0,0
neg,1338,na,54,50,0,0,0,0,0,0,58,12,54488,44074,204,0,34904,0,0,0,0,0,92532,83638,26036,6148,0,0,0,0,38,16,0,0,0,0,0,0,89436,9400,0,0,84,44,86,176,34764,63676,6,0,0,0,63130,24110,8364,3020,148,58,6,0,0,0,118586,0,232,20,0,34904,978,18690,7318,na,na,na,na,na,na,na,na,25800,1338.62,118586,118586,122228,301.0,0,11666,118380,98836,1209600,2642,2,0,0,77045.76,0,21713.28,0,0,0,0,0,0,13530,55644,29080,504,72,6,4,12,118586,na,176,26,238,16460,5556,14458,60718,1204,0,0,90,56,77642,49848,0,2,0,6,77696,92,36,0,0,0,0,0,0,0,0,472,144,216,0,0,1500,346,460640,46042,0,0,0,0,338700,52.54,56,23310,16224,3346,1048,2572,52112,192,14,18,0,0,0
neg,370,na,0,na,0,0,0,0,0,0,96,0,21454,6088,0,0,13696,0,0,0,0,0,24266,20578,7470,1522,0,0,0,0,0,0,0,0,0,0,0,0,23434,2744,1460,0,1596,198,254,320,9990,15280,0,0,0,0,16120,7700,2622,558,130,268,232,8,0,0,31758,0,6,10,2,13696,354,3430,4024,na,na,na,na,na,na,na,na,7300,369.83,31758,31758,39808,96,344,3022,31560,27638,1209600,0,na,na,na,20786.88,0,5323.2,na,na,0,0,0,52,6890,20282,310,96,8,0,na,0,31758,na,1528,20,612,940,1148,17508,5564,314,4,0,na,na,na,na,na,na,na,na,na,64,34,0,0,0,0,0,0,0,0,274,0,0,0,0,666,122,26400,2708,0,0,0,0,0,na,na,7168,4128,1448,412,676,13790,16,0,0,0,0,0
neg,380,na,0,na,0,0,0,0,0,0,160,4870,27522,0,0,0,13786,0,0,0,0,0,33968,29440,8756,1478,0,0,0,0,0,0,0,0,0,0,0,0,23798,6708,2046,0,2268,114,130,194,8714,20806,326,0,0,0,19354,8380,2550,810,276,198,262,718,4,0,42770,2,10,0,10,13786,572,4634,4084,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,8420,380.56,42770,42770,48246,112,1220,4060,42420,32552,1209600,0,na,na,na,23743.68,0,6372.48,na,na,0,0,0,2540,20146,9368,344,132,22,0,na,0,42770,na,2150,28,1994,1372,1878,14384,9370,1376,0,0,na,na,na,na,na,na,na,na,na,88,42,0,0,0,0,0,0,0,0,394,44,8,0,0,1326,358,27040,4412,0,36,0,0,0,na,na,9118,6680,2320,872,2650,9964,928,20,0,0,0,0
neg,6,na,2,0,0,0,0,0,0,0,4194,1670,1746,0,0,0,1712,0,130,0,0,0,11264,9890,13510,496,0,0,0,0,12,18,0,0,0,0,0,0,0,1834,5776,0,1138,6,8,12,1046,5400,0,0,0,0,6612,300,76,156,22,18,324,102,0,0,24784,0,0,0,0,1712,114,12178,1328,na,na,na,na,na,na,na,na,13440,5.31,24784,24784,26850,19.0,0,2434,24680,7610,1209600,172,0,10,0,987.84,137.28,5448.96,0,8,0,0,2314,3360,1216,464,256,0,0,0,0,8,24784,na,1096,6,60,10,10,2950,3034,416,28,0,0,22,702,66,0,0,0,0,1254,26,100,0,0,10,152,0,0,0,0,84,0,0,0,106,24,8,60,6,11916,4,0,0,0,242.72,30,6764,700,30,6,18,56,30,6,0,0,0,0
neg,46756,na,0,na,0,0,0,0,0,0,386,453874,2047394,364700,4342,0,1436400,0,0,0,0,0,2649476,2437660,310322,171322,0,0,0,0,0,0,0,0,0,0,0,36444,1532250,599968,702034,0,1594,426,806,69578,2466508,331778,6,0,0,0,1000930,711560,354034,217916,154708,156958,262714,11876,0,0,2960360,0,184,64,28,1436400,34520,163386,146346,103160,150700,na,na,na,na,na,na,51600,46756.37,2960360,2960360,2972858,13288,235320,51376,535540,2870696,1209600,0,na,na,na,2598462.72,0,269342.4,0,0,0,0,0,69982,1023046,1312390,437832,20460,6344,642,na,0,2960360,na,3652,492,3482,234852,121692,2172592,325422,8512,0,0,na,na,na,na,na,na,na,na,na,1896,76,0,0,0,0,0,0,0,0,15854,54476,10096,0,0,104060,15936,5890200,724992,0,0,0,0,3520250,1109.38,1104,290604,461898,338202,182138,451702,464588,403288,179930,97568,778,0,0
neg,31120,na,0,na,0,0,0,0,0,0,3732,57208,1524508,623816,9104,0,1075692,3658,0,na,0,0,1751232,1324200,632338,331808,0,0,0,0,0,0,0,0,0,0,0,0,557484,1643546,17338,0,7472,4322,5014,8562,1051418,1141574,6,0,0,0,1085624,262488,166080,133332,119320,132082,216586,100008,2848,0,2384396,136,120,820,210,1075692,33550,221032,405496,307240,0,0,0,0,0,0,0,314960,31119.05,2384396,2384396,na,14030,52754,na,1165160,na,1209600,0,na,na,na,1924583.04,0,289878.72,na,na,0,0,0,2266,757444,1242124,187494,23872,5006,162,na,0,2384396,na,3866,606,124384,126228,165318,1568046,223364,6556,0,0,na,na,na,na,na,na,na,na,na,2510,158,na,na,na,na,na,na,na,na,25114,32938,6844,0,0,74158,10824,4238200,579570,0,0,0,0,na,na,na,308364,516442,272668,141044,350982,289930,177682,81970,78132,1154,0,0
neg,151694,na,1126,962,0,0,0,0,0,224718,4250872,3287676,896932,114838,2990,0,3950032,0,22,0,161774,243206,7463294,6400880,1752046,950536,0,0,0,0,350,3108,0,0,0,0,0,0,27574,2926768,5823684,0,12618,15066,22638,37754,1686106,7003844,0,0,0,0,1954346,3887216,1377760,592510,298672,191844,141186,132792,141744,59956,9379474,5904,3200,15608,6,3950032,131580,753188,994412,219900,188840,182740,183060,220720,232100,307360,na,197060,151693.39,9379474,9379474,9319736,47645.0,520,72040,890580,8778026,1209600,242138,0,212,0,7631647.68,223.68,1136805.12,150,3116,0,1880,1653826,4067150,2129964,778154,124696,20286,2070,0,80,88,9379474,na,11208,2034,784062,539524,7164794,276080,324,0,0,0,744,7656,7690958,2191988,0,40,0,0,7695406,9472,4754,0,0,0,222,0,0,0,0,67632,30500,7348,19236390,2464456,330708,46360,22800,7878,8742248,101482,0,0,1693380,3594.7,4700,1216424,1159408,631196,248352,457984,391058,1820712,2817116,35758,18,0,0
neg,446038,34,928,492,0,0,0,0,0,94988,1217892,2897620,1727808,197408,5042,0,13000524,8320,0,0,460112,650188,24195976,22570422,11501134,1628228,6,0,0,0,1570,304,0,0,0,0,0,0,0,1184670,4956088,0,8600,1240,1626,1828,6258,1572846,4439556,108794,10,0,2028184,2520792,547352,319218,199906,128206,105800,117710,57956,115634,36162052,16980,992,61894,0,13000524,287612,9468478,2021808,409320,395320,459800,367880,428040,432740,350100,415320,414520,446038.75,36162052,36162052,8665048,30135.0,248,86498,1029300,6144656,1209600,634400,1314,304,0,24010511.04,48896.64,2220013.44,322,1474,0,7846,115810,529608,2207894,1547408,1037368,530106,129826,34892,216,234,36162052,0,11626,1464,232892,308884,279404,4752398,537450,16638,2,0,482,446,24014424,15567928,0,108,0,0,24161872,16782,1726,0,0,100,48960,0,0,0,0,157284,38600,11256,17366654,2332566,183966,106816,28780,5494,32434676,74290,0,0,402320770,3805.68,3266,612470,897504,566868,219458,539292,2359232,936126,9218,590,0,0,0
neg,88882,2,4288,2176,0,0,0,0,63576,922540,3025540,1532068,171876,38822,164,0,2715166,0,0,0,427062,592158,4981750,4944478,2039900,291888,2,0,0,0,3910,2894,0,0,0,0,0,2444,152814,2894056,2705272,0,9290,848,1200,1578,2486,3397122,1484284,853534,4244,0,2156100,1417596,642386,363850,244746,158192,124700,131458,72246,443312,7449952,3364,3764,310,0,2715166,64312,1583418,454414,280260,440380,327660,329740,288160,315760,na,na,46600,88881.33,7449952,7449952,7384230,31641.0,25588,11674,181180,5758172,1209600,194508,0,286,0,4799226.24,353556.48,598910.4,370,1450,11752,348998,602404,1062168,1096704,633118,864236,866766,223010,45430,1114,1274,7449952,0,11898,1246,267526,466436,459354,3262524,1245160,40358,84,0,2686,5868,339196,2354942,0,307208,0,0,4824796,5076,2846,0,0,0,353672,0,0,0,0,38400,21874,4662,14502478,1563952,200218,25592,8560620,1058388,6218394,84570,0,0,39625710,2924.6,3114,986798,878300,630546,196482,315892,263402,2335946,120116,27082,22,0,0
neg,1856,0,20,18,0,0,0,1832,22280,64446,32936,3540,2248,0,0,0,34874,0,0,0,36566,46594,80076,105996,15770,1906,0,0,0,0,66,30,0,0,0,0,0,0,0,15040,112242,0,1682,28,26,30,160,39846,16958,68544,8,0,49372,42888,24322,7198,2888,552,62,0,0,0,132486,2,2,800,0,34874,876,3114,12482,na,na,na,na,na,na,na,na,15340,1855.38,132486,132486,132304,438,0,13000,131880,127428,1209600,2056,0,12,0,100992.96,0,24997.44,0,26,20338,13708,22542,15156,45290,10222,20,6,0,0,16,28,132486,0,1634,60,92,6692,3138,50624,62886,2156,0,0,34,48,100374,11968,0,626,0,0,102298,210,138,0,0,0,0,0,0,0,0,1456,112,28,0,0,1144,200,1700,170,0,0,0,0,855400,369.88,138,26704,12506,10860,11284,30528,17430,10482,7488,0,0,0,0
neg,45648,na,136,126,0,0,0,0,0,0,1912,238814,1907780,414152,16858,560,1133686,0,0,0,0,0,2407482,2176356,416788,194884,0,0,0,0,316,140,0,0,0,0,0,25830,1000956,955422,597868,0,4640,6432,4560,81476,1923386,559572,10,0,0,0,687358,834286,283606,203044,145732,105982,121400,198668,0,0,2824644,194,226,342,4,1133686,26454,288606,127164,156940,202460,na,na,na,na,na,na,53140,45647.34,2824644,2824644,2829644,16029.0,1622,38184,400180,2580076,1209600,59554,2,42,0,2316368.64,0,261317.76,0,0,0,0,0,48830,1294444,1095092,131790,8630,1290,0,704,708,2824644,na,3804,462,52352,151722,102988,1767000,495948,5736,64,0,210,326,2201518,40546,0,12250,0,18,2329150,1352,152,0,0,0,0,0,0,0,0,14502,58076,17134,0,0,71942,11666,5835120,655442,0,0,0,0,5921840,812.96,896,276508,303834,264034,152882,336454,333546,317494,240416,349190,5718,0,0
neg,3212,na,42,0,0,0,0,5734,59636,78756,53640,7708,820,0,0,0,33576,0,0,0,89320,116750,96042,162852,66496,6716,0,0,0,0,110,216,0,0,0,0,0,0,1206,46954,158134,0,610,388,688,1112,15156,188338,2,0,0,0,41458,68470,37638,27934,15546,7070,3868,2914,1358,38,251994,164,22,464,2,33576,1532,34598,31810,na,na,na,na,na,na,na,na,65700,3211.36,251994,251994,255436,1193.0,0,24754,251080,206294,1209600,3574,0,0,0,161195.52,0,44050.56,16,74,32714,49066,101134,19676,2514,776,414,0,0,0,0,12,251994,na,1322,62,826,4888,4990,59190,129988,4950,78,0,0,0,0,0,0,0,0,0,0,276,156,0,0,0,0,0,0,0,0,2594,522,130,0,0,2480,466,856680,85626,0,0,0,0,2211370,173.4,160,46596,18198,9562,10720,27134,25082,36164,32692,146,0,0,0
neg,1786,na,26,26,0,0,0,0,0,0,124,82824,23712,0,0,0,36292,0,0,0,0,0,94244,82800,21574,8746,0,0,0,0,36,26,0,0,0,0,0,5714,80966,4972,15008,0,134,46,42,54,320,104708,1356,0,0,0,46028,43004,11032,5578,750,158,84,26,0,0,115860,4,12,222,0,36292,1592,4772,16780,na,na,na,na,na,na,na,na,21320,1786.39,115860,115860,118910,354,140,11392,115520,106660,1209600,3854,0,2,0,96246.72,55.68,10250.88,0,0,0,0,0,56386,47968,1716,440,134,16,0,0,4,115860,na,216,20,12458,10560,2122,48570,30524,2082,108,0,44,118,96382,46964,0,80,0,64,97312,84,88,0,0,0,54,0,0,0,0,680,628,158,0,0,3590,650,6520,758,0,0,0,0,786450,81.02,74,11126,13424,8884,3800,10558,58696,78,16,78,0,0,0
neg,147646,na,0,na,0,0,0,0,0,0,12900,2131666,6376580,1057548,21520,278,4890028,0,0,0,0,0,8633274,7721382,2750236,746040,0,0,0,0,0,0,0,0,0,0,0,24364,2653092,3680240,3242796,0,7812,13052,23326,61580,5025432,4469228,54,8,0,0,3437898,2073148,1000918,664974,488224,427526,593496,670388,185102,58818,11384726,382,928,2462,850,4890028,145780,1985418,750156,220700,390020,306800,319940,259400,225020,239540,369140,141200,147645.29,11384726,11384726,11259648,58980,389552,38808,481780,9600492,1209600,0,na,na,na,8538800.64,0,1054730.88,na,na,0,0,0,401568,4761270,4033548,366866,30050,6942,248,na,0,11384726,na,5292,1252,553578,444526,851228,7302804,418422,23384,6,0,na,na,na,na,na,na,na,na,na,5588,280,0,0,0,0,0,0,0,0,77808,145480,31176,0,0,486382,80442,17320180,2234684,0,34192,0,0,85140120,na,na,1120506,1402162,1070242,662356,3122398,2213178,5336,1788,2488,38,0,0
neg,41740,na,186,150,0,0,0,0,0,0,122,185354,1917392,501898,17180,0,1165814,0,0,0,0,0,2360862,2049396,462294,246772,0,0,0,0,912,282,0,0,0,0,0,0,1312596,1284144,25206,0,1564,510,892,33028,1991920,594022,10,0,0,0,742648,683136,267224,243936,221744,189744,156460,117012,42,0,2823630,10,14,174,2,1165814,31958,246072,214040,195820,201740,na,na,na,na,na,na,59700,41739.57,2823630,2823630,2816264,17422,6002,36406,398660,2621946,1209600,63092,0,164,0,2264162.88,0,355974.72,0,0,0,0,0,6874,1051214,1384970,163374,12264,3162,88,118,122,2823630,na,4042,430,53986,181702,133390,1616108,615560,16566,162,0,310,832,1980350,43516,20,534,0,0,2293488,1748,328,0,0,0,0,0,0,0,0,16196,22620,5276,0,0,62250,13452,888940,142766,0,0,0,0,1977450,930.38,1098,378052,348298,307306,171392,398768,408886,286868,143132,178208,1036,0,0
neg,35220,na,886,830,0,0,0,0,0,144,26108,213732,1278338,866692,52242,8254,1156124,2886,0,0,1576,2282,2077682,1672488,482008,344602,0,0,1698,0,3058,350,0,0,0,0,0,47012,802438,1581828,14232,0,2198,1348,1964,79348,1374002,985792,858,0,0,0,732616,694930,298432,182418,124298,91974,143674,177168,0,0,2561912,84,752,380,0,1156124,32566,158044,319026,215720,238780,na,na,na,na,na,na,21300,35219.95,2561912,2561912,2521626,16025.0,2636,9286,136280,2445510,1209600,70738,0,70,0,2124525.12,0,318865.92,0,0,0,0,11070,100766,639006,1110826,543218,35440,4724,460,94,100,2561912,na,3954,548,64030,88494,219764,1673978,381596,13026,118,2,1198,828,1992122,176120,0,3046,0,10,2142112,1952,252,0,0,0,0,0,0,0,0,19716,11936,2198,0,0,49996,11266,833260,100250,109562,416,0,0,955040,1017.66,1184,332686,528328,334108,149840,315392,410698,221196,76498,76428,336,0,0
